"informative_0","informative_1","informative_2","informative_3","informative_4","informative_5","informative_6","informative_7","informative_8","informative_9","informative_10","informative_11","informative_12","informative_13","informative_14","informative_15","informative_16","informative_17","informative_18","informative_19","informative_20","informative_21","informative_22","informative_23","informative_24","informative_25","informative_26","informative_27","informative_28","informative_29","noisy_30","noisy_31","noisy_32","noisy_33","noisy_34","noisy_35","noisy_36","noisy_37","noisy_38","noisy_39","noisy_40","noisy_41","noisy_42","noisy_43","noisy_44","noisy_45","noisy_46","noisy_47","noisy_48","noisy_49","noisy_50","noisy_51","noisy_52","noisy_53","noisy_54","noisy_55","noisy_56","noisy_57","noisy_58","noisy_59","noisy_60","noisy_61","noisy_62","noisy_63","noisy_64","noisy_65","noisy_66","noisy_67","noisy_68","noisy_69","noisy_70","noisy_71","noisy_72","noisy_73","noisy_74","noisy_75","noisy_76","noisy_77","noisy_78","noisy_79","noisy_80","noisy_81","noisy_82","noisy_83","noisy_84","noisy_85","noisy_86","noisy_87","noisy_88","noisy_89","noisy_90","noisy_91","noisy_92","noisy_93","noisy_94","noisy_95","noisy_96","noisy_97","noisy_98","noisy_99","class"
2.7694152444,4.4780762088,-0.2108721308,3.7373132267,1.8621253151,-1.0841184036,1.5696223983,-3.0826479612,2.7710210074,-0.6094226725,-1.7201919742,-4.6368369646,-1.1115131343,-2.0146280475,0.1645877206,-0.6837347468,-5.2833581560,2.1511626920,-2.8121258853,1.4138357252,0.9241662780,2.2931516674,2.8720820319,2.2280397806,0.6626934953,-1.8152399212,-5.5816406745,0.3233565755,1.1482760783,2.4405668596,0.2829021710,-1.1055974682,1.1803945729,0.2465054371,1.5941337850,-1.8160650206,0.8544691242,-0.9803424238,0.3202389713,0.2480326083,0.0692113126,-0.2910354117,-0.8992899586,0.6846177511,-2.4172758116,-0.2261271710,0.7358192855,-0.9275513730,0.9765856934,1.3626754289,0.9073183365,0.2538318971,-0.3953587406,-0.3405912597,-1.5895305703,-0.0292855382,-0.2480803573,1.6982636772,0.1790832438,-1.5921959920,0.4573474387,2.5815869447,0.8088543828,-0.0339127744,-0.3492886413,0.4362835319,-1.5172721397,0.0298996546,1.2566937758,-0.2746206724,-1.4657317949,1.8712668497,-0.8741997310,0.1025837358,1.2365935114,-0.2456788598,1.2558320959,-0.6651846612,-1.6717790821,0.2767281991,0.1951186570,0.9204123992,0.0379378244,-0.2236012498,0.5261894227,-0.4180487661,-1.1025669051,-0.2668230229,-0.2977578747,-0.8927500969,-0.9872964114,0.4732137829,0.0781724725,0.1311369921,0.3131909878,1.1036341054,-0.2765439219,-1.4673081136,1.2971854588,-2.5235139317,1
1.7449256310,1.4972378032,5.3742214663,2.9305517103,3.1694436939,-0.2119093834,0.7131882600,-0.5740483703,1.1769661690,2.8644066373,0.4345640623,-4.0162009528,2.2550236365,2.4834169681,2.6555715425,-5.0156249505,-4.5366594302,-2.3821937688,-2.9527735755,-0.3768091190,-0.8820015464,3.4468104405,0.6552665104,-1.6372736814,1.8493418631,-2.3618443318,1.1087496148,-4.8667655276,2.1000676897,-4.1847298862,0.8671741788,-1.8116015389,0.0898775119,0.3982988038,0.1133700315,1.6148795587,-1.5966305283,-0.0734127823,1.0580081472,-0.2891693873,-0.2010646449,-1.5220702418,0.2555256953,0.0355347482,-1.3520005799,0.2624934174,0.5632265287,1.6055464980,0.0077285888,1.4288417748,1.4350168542,2.4957259965,1.4850276090,-1.7586906031,0.3031348931,-0.1122399510,-1.3325101680,2.0764737448,-0.7039635692,0.1716025130,-0.1005177081,0.5305391383,0.1235025882,0.7206302858,-0.3891763472,0.2045083289,0.7882883717,0.3175930348,0.1867642953,0.2807998474,2.1454892515,1.6398590264,-0.0267856686,0.8844446186,-0.5890017804,-1.7409197297,1.7509243668,-0.1872582049,-1.4854090983,-0.0397661606,-0.3773268825,-0.5872034557,-0.4696675112,0.7486400584,-1.0361236038,0.7297707842,1.0588398708,-2.7626635486,-0.3060275391,-1.7117162269,1.2326369958,0.2628177231,-0.8001879654,1.2907183837,0.6890015422,0.3832823479,-1.2916980746,1.9446874439,-1.1753560772,-1.0032544791,1
8.0747674598,-6.3553340829,5.9754630212,1.4218466154,3.8377099188,6.4021419123,-0.0090093439,-1.8858588888,-3.4219396577,0.3900944180,7.1035577898,-0.3707874272,3.6219895966,1.4350766615,-2.3792432652,4.0582064012,-1.9612764086,-1.1111884439,1.8195212637,-2.5607931119,0.9804357584,2.5162261746,-4.5747279574,5.6976184959,5.8398951544,3.1429754903,2.7234118465,-3.1429702488,4.0425323840,0.8710624936,1.1039861496,-0.7512590378,1.0543049623,1.3689909102,1.3307952647,-0.6540501353,0.3673775006,-2.5184606455,-0.4732408100,-0.8195396831,1.0193612722,0.0930714881,0.6204187128,-0.3100301895,0.7298946894,-1.1121360332,-1.3255582543,-1.5484562705,0.8900166413,-0.1442205342,-0.9052195907,0.2643087841,-0.9120659896,0.5189005858,-1.2891437182,0.2769309727,0.8574343396,-0.5279966432,-0.0784481651,0.7051309849,0.3715006159,0.8376569061,-1.3640092083,-0.8740813349,0.9671048988,0.8173995660,1.1393826385,0.7492762273,-2.4480156973,1.7438430772,0.1579847654,0.5285291997,0.9607911627,0.0967795603,0.8635947099,1.5557350051,1.1628939216,0.2020004192,0.1755324083,-0.5705189347,0.0437145421,-1.2023338843,-0.5184945326,-0.0749604520,-0.0853347023,0.6167061862,-2.4159004179,1.0895078300,1.3824764765,0.5071676223,1.4524037971,-0.2646870842,0.8511903799,-0.7561149394,0.6223805537,0.6271720917,0.6478874223,1.4600934520,-1.6587140192,-0.1715766374,1
5.2652767003,-0.1004575035,2.6936989164,-1.0768177748,5.9959956272,-0.7983389269,-2.3536193029,-4.5369185391,2.1833626662,1.6259004783,2.1025325422,-6.5985703841,-5.7277440584,-2.4737502972,8.2972688782,0.2267465456,-8.2080397080,1.5240724529,2.7376753640,3.6422718886,-0.6737901717,-4.9752638195,1.1109670563,-2.8628922109,-5.2748967854,6.1396177125,0.0283038206,-3.9542526497,-1.0119545902,0.1624908992,-0.2176270010,2.3272358966,-0.7708623347,0.3539667273,-1.0228117033,-0.3929401407,-1.6775649267,-0.5772747119,-0.0839175437,0.8500011482,-0.3817299526,-0.1320260228,1.1038591162,0.2464430928,0.6673502442,-0.4976661705,-0.7283284127,-0.0065612554,1.7087674942,-0.4717154987,1.9168183369,-0.7345427059,-2.2200850966,0.7121356274,2.0089289105,0.2846137640,-0.6221647406,0.1988874532,-0.8853235375,1.7238498018,-2.0260866198,-0.9160274540,-1.5402335466,1.1180819741,0.4606290964,-1.2860474024,0.1289937729,0.4339387800,-1.0737369322,0.3165375546,-0.9603698146,-0.0971055567,-0.3872801909,-0.1647038631,-0.4863943524,0.4366233423,-0.5167629200,1.0600243574,1.5523934677,-1.7810663401,-1.8856987620,0.2997578203,0.3226978254,-0.1508753116,-0.7212393180,-0.6427488969,1.3019165253,-0.9303597060,0.5652927095,0.2968297878,-0.2149588190,-0.9705676554,0.0932875169,-0.4065727059,-0.1906985463,-0.7294567843,-0.7408054505,-0.1310025635,-0.3117129030,-0.8266414315,1
2.2759114180,2.7825465922,3.8386320329,1.0287573621,3.4230698692,-7.2945138153,4.2534572533,-1.9395054919,6.7339714210,6.9935684145,-3.9407439917,-0.7218550243,3.4438853394,-0.7227604172,1.5701328600,1.8917685380,3.5515272509,1.0199181061,-2.8266458390,1.8916484933,-4.0440854895,3.8835958824,0.3107223219,-3.1807686767,2.5346700097,-2.0818835938,2.2049011597,-5.5436995376,0.7729532162,-0.5808560180,0.8808043669,-2.2129671737,0.8078437391,0.9270478980,1.2183751551,-0.6678676111,0.1113145981,-2.4477267083,-0.1021138542,-1.6811399433,1.0963597310,0.0490891592,2.2433788263,-0.9438836948,0.0918156702,-0.3508358169,0.7929146300,-0.1414859411,-1.6968985848,1.6238033174,-0.8422764701,-0.3734131022,-0.4394216620,-0.7571653339,-0.7407119407,-1.6830692178,0.4305184579,-0.5119599127,1.5165225092,0.9437074258,2.3084338040,0.5502001882,0.1504136109,0.7322177221,0.3054318697,1.7114625441,0.5045234834,-1.1865148764,0.7386262280,-0.1395586585,-1.4573544764,-0.1028474425,0.5902377478,-0.3223909315,0.2113927801,-0.3996865414,0.2937822440,-0.8921480989,-1.8544214462,0.8946450539,0.2347521008,-0.1478381455,-0.8152283569,-1.2359653647,-0.5020414227,-0.9846007311,0.3934481123,-0.7714277145,-1.5955067110,0.9609914359,0.1691519893,0.6989080164,-1.1972698053,0.7473191562,-0.4342980405,0.3786448428,0.8355606178,0.4408245448,-0.8176457787,-0.7257012481,1
-1.7528808427,-0.0501799939,3.1116139615,-3.2520580125,-0.8662635270,3.0589593521,0.9739882360,-2.0524602813,-0.2484377860,6.4164362651,-4.3917645978,0.3616014811,5.2675920092,-3.7649739457,-2.1423075000,-3.8296394005,-2.8409197718,-1.0122409337,-0.6464742007,-1.0523983281,0.2644524518,0.8364273753,-0.5386595813,0.4874888051,0.1296924857,-0.2948463616,-5.0260863211,2.7536588498,5.6815889739,1.9709318937,-0.1796016901,0.0589836973,1.6614784526,0.7421454970,-1.4930381647,1.3150793329,-1.2866186910,-0.1685461934,-1.0556386807,2.1823625166,0.0493698802,-1.4200614795,-0.4520522823,-0.0163829656,0.8330011928,-1.1703578387,-0.0308291674,-0.1078336943,-2.1242041814,-0.7564606913,1.1098671093,-0.7962902747,0.6811904277,-2.5289739741,-0.7805056225,0.9229017979,-1.5135044596,1.5313533053,-1.6571773278,1.8041092284,-0.9308867049,-0.1970673827,0.0693634801,-1.0571054081,1.0149551800,0.9214906899,0.8505761644,0.6769530084,-0.0233602705,0.4386543094,-0.5038062988,1.0301333344,-0.4341074898,0.1786187081,0.3560497915,-1.8964208676,-1.4611019713,-0.5070555589,-0.0614087256,-1.6394911404,1.1572006037,-0.1948458890,0.8286224510,0.0882011282,1.3099363856,-1.1728345260,-1.6237727979,-0.9189410800,1.5861106900,-1.0019955007,-0.2391389453,0.4095865846,-1.8059593716,-1.4769681563,1.3286942868,0.4224205994,0.2437771092,-2.3067775395,0.1655688936,0.0082239331,1
3.6619086618,-3.5900916396,5.9451025570,3.6031085498,5.1135194216,4.5577169737,-1.0679163188,-1.3168524764,-1.3544879238,-1.3766970442,7.1791702993,-2.2888615930,0.7734646113,1.3008842730,-0.3607897798,-1.2383115461,-2.0065250431,-2.9498414299,-2.2694325218,-2.7008806229,0.2522616268,2.3257302790,2.0609051939,3.9705524764,2.3830469518,-3.5576987249,0.9897701499,-4.3518960345,-0.8150180297,0.3430116309,0.6322628696,-0.3629938975,-0.1228331073,0.3475354347,1.1961794308,-0.4106782124,1.7901416735,-0.2413567253,0.0713124048,-0.1368165272,0.2872651034,0.0050342443,-0.0348777944,2.5839500316,0.3435567314,0.8892997222,0.3728909619,-0.7274151285,-0.4641464134,-1.1924043337,-1.2691730157,-0.4883576842,-0.2733647844,-0.0065948577,-0.4868008975,0.2051161071,0.3130750369,0.0942130556,0.6389739863,0.3153095931,0.3168470854,-0.1891066948,-0.5985528495,1.3162634798,-0.6514892901,0.8853213853,0.5589063605,0.9451136465,-0.3154228897,0.5267197936,-1.0000449381,0.9041408106,-0.4223388245,1.0697031095,1.1778654671,0.0675086178,1.7361282171,0.6773053686,-0.7102091664,0.3440792693,1.1025204406,0.6006983610,-1.7433544988,-0.1379899379,2.0046929727,0.8923773244,-0.1115083549,-0.6610642192,1.1777642215,1.4894271572,1.4075841401,0.5019629568,0.6441239285,1.5426526719,-0.2669184625,-0.0350602769,-1.0745434689,1.7979878422,0.8382413494,-0.4476789026,1
1.0545271506,-4.6077538007,2.9985770942,4.6369950685,-1.8719027891,-2.2220872479,4.2918056662,-2.5367288715,1.1154120552,-0.8553323500,-2.0784955255,-2.7441133529,1.6147227469,3.7186201205,-3.2993903310,3.0835617051,-2.3247365760,1.3320815260,6.1464467258,2.1126243423,1.0359546521,2.4369753522,1.0549115153,-7.1940571106,-2.0352935503,-0.0823586374,3.0079037369,1.2784220988,1.2165734402,-3.6902395320,0.0790292585,-1.2251989458,-1.6002259394,-0.5130580781,-0.4775771984,0.5474245523,0.8299298668,-0.1994443037,0.7762878874,-0.9318726125,1.3068054210,0.1801278208,-0.5957428620,0.8587491816,-0.1371956471,-1.1554894994,1.4388008480,1.2357774864,-0.6276001975,-0.9722776176,-0.7801820282,2.0977294023,-0.8654647853,0.5510997031,-0.6525281671,0.7740889454,0.6232710923,0.2469514380,-0.3377487208,-1.0133217242,-0.3472359374,-0.3525910441,1.1350416029,-1.0837146312,0.3208900865,0.3017150061,0.5999313348,0.3518349664,-1.0486875632,0.4931544193,-1.6715498330,0.6763210554,-0.8592854911,0.5765572484,0.0723824378,0.5187075693,-1.0024281679,0.9862056274,-1.9518451374,0.1319755299,0.1249983406,0.4537437980,0.7921991300,-2.4331441772,-2.3987620337,-0.4440392897,0.1687335051,-0.4369416007,0.3871436661,-0.4906217796,0.8520505304,0.4806972495,-0.7846007624,0.0124280843,-0.3782162741,-0.9469377768,-0.5345584526,0.9759466960,0.9169377300,0.1594200610,1
-2.0877130638,-4.2179456430,2.7069132845,0.7759859790,5.0860784951,-5.1253767030,1.4859909785,3.4203767082,-0.1935918589,-2.5948461565,6.4598539106,3.0944237566,-4.3795427133,1.2670684905,-1.8769736359,2.4437656356,2.0113249055,-4.7397628526,2.9222883127,4.1784201660,1.2723669995,-0.7069664455,-2.7347019200,-4.3345586010,-2.5157035341,0.9394873672,0.4249768699,-5.2148329232,3.3935084425,-3.6771360335,-0.3715266608,-1.5921516461,0.2377377338,-0.9655327892,0.5054223600,2.6156589496,-1.3002406323,-0.0921539546,-0.3514807902,0.4107724034,-1.0833849106,0.0031321031,1.7769443332,-1.3425415480,0.6730284524,-0.0687274468,-0.6860636474,-1.5506469282,-0.0750319039,1.3047232493,-0.4865947692,0.7864237802,-0.1300239964,1.1523487259,-0.5367076480,-1.8436995735,-0.7927681548,1.1009697906,-0.6888162836,0.6990220840,-2.5851245367,-0.2665642857,-0.9357362187,-1.1391897155,-2.4710976468,0.4981993583,0.0680616885,0.4497123325,2.2170928911,-1.3742997703,1.0685798366,0.2415576322,0.7325084254,-0.2523422709,-0.7658116533,-1.9826469350,1.0829882073,1.1984507071,-0.4163296008,-1.5825630965,-0.8323259682,1.3725037051,-0.7879748809,0.5451737700,0.6541414664,-0.4129077473,-0.4501958055,1.3089052493,-0.0754401187,0.4845786779,1.8812820567,-0.9528269936,-0.1975578758,0.0153319333,0.2410813351,-0.8670559740,0.2858738084,0.4274087002,-2.6500910619,-0.0488309436,1
4.7612905537,-3.4710757377,8.5217176905,0.7283521988,3.4689529124,-1.8510548853,-0.5688517218,2.8337437888,0.8910876882,-5.8796076320,2.9637435710,3.2248928625,-1.8405549013,-1.3924741417,-1.1149981539,3.7126886326,-1.8531607497,3.0224818638,7.3890866332,-2.6864105989,-6.2181118780,1.4919251896,-9.7127502813,-4.9555650842,1.5463155411,-0.7812499319,1.6992721519,-6.5855269065,-1.5430942638,0.8680351000,1.1517393836,0.9822510953,0.8983846578,0.5774833426,-0.3465644911,0.2068056149,-0.8364242971,1.0773643982,1.0813741558,1.1099552947,-0.9713869621,-2.1588828944,-3.0454450698,0.1871710272,0.1876555237,-0.1023092357,-0.5851750024,2.2970526912,0.6267511787,1.1593463311,-0.2472252507,-1.5464023792,-0.8810727674,-1.5279768419,0.6879354404,-0.6535833610,-0.4157418137,-0.6686471633,-0.9079093656,-1.7291815757,-0.8644230962,0.0802456930,-1.8215608230,0.0543592106,0.3934291751,-0.3215092410,-0.0632499797,1.3197668345,-0.2712383784,0.8300121535,-1.5544123420,-0.2507741106,-0.4630696867,-0.6697698031,-0.5570282626,1.1149115595,0.4995564909,-0.0077920416,-0.3086187304,0.8962293324,-1.2339761575,-0.3490961013,0.8760251950,1.1161518015,-1.4319129987,-1.0587617824,-1.3829237059,-0.3617565239,-0.6284209873,0.1708693060,0.0424058853,-1.0780274469,-1.3913564829,-1.3550558308,0.8509583710,0.2556330595,-0.1592167556,1.1647419630,0.8142449105,0.0818427053,1
1.9645778214,-4.7773994190,-2.8917204567,3.5231508744,0.5966365829,4.5473428671,1.8629438933,-2.7640080657,-0.7404160830,-0.1031319107,1.1407414492,-2.4902079305,1.8608880700,1.4886702036,-4.0416282682,-4.8772757847,1.2347919546,1.9845607916,5.0499449986,2.1898497891,0.7537818489,7.0042008339,4.5914208447,2.3628858750,4.1119973039,3.1272490385,-5.4461600230,5.8181860134,5.8414850864,7.7733730398,-1.4417129489,-0.3620746884,0.4040815135,1.2281867863,0.3634944398,-2.6308060579,-1.7429876132,-0.5976938784,1.1068918756,-0.8787615014,0.4386288084,-1.3895047107,-2.5040596184,1.6479741315,0.3552596440,1.4623793161,-0.5946268992,-0.4928066198,0.3349394789,1.0537060808,0.6474221853,0.0052325049,0.8141006926,0.1413268980,-0.1725005933,-1.0975823857,-0.4704394695,-0.4489641962,0.8700615722,0.2791111016,0.2598050461,-0.2707305508,0.2008953252,-0.8406135930,-0.2813639915,-0.3825179289,-0.1242419291,0.5348063407,-0.3817244877,0.4006933643,-0.6703308229,-1.3372489460,-0.7708340274,0.8044065640,-0.2199239674,-0.7820517084,-0.7726135950,0.1616988656,-0.6706174347,-0.5537553078,0.5377358723,0.7228715658,-0.9427160432,-0.7432969155,-0.6327880738,0.1922923650,0.5033501029,0.3445740734,-0.6916455750,0.4004333989,-0.1780008400,-1.9624923111,-1.5474398921,-0.2970344019,-0.2833164521,-0.1292531758,-0.5140969459,-0.9005495891,-0.1875654534,0.3023851259,1
4.4199138648,-3.0347460593,3.1274119777,2.6979919065,0.8888027962,-0.2326421195,-1.1263348349,-3.5126145903,-3.4750710070,-1.4294818094,3.0612375083,-5.6766177438,1.0347554506,1.9368178511,0.8195442548,1.5001971511,-3.2172048836,1.6849935247,1.5739366987,-1.0774176669,-1.1800591015,0.3732555378,0.7235995002,-7.1321163981,1.7506370176,2.8193123045,2.7790278201,-3.6687933869,2.5373154646,-3.3617388904,-1.3978330091,-0.2698075761,-0.5147544093,-0.8089016016,-1.4645900256,-0.7731527658,0.2237570041,-0.1270631615,-0.2859808135,1.8091536023,0.9925357582,-1.2185364579,-0.3332073414,-0.5156940333,0.0553994337,0.0273137533,0.8973917312,-0.4804116779,0.2910739010,1.7270663985,0.2910841787,-0.9336257796,0.8386656753,1.2442293655,-0.8590335709,-0.4818911434,-0.7330797980,-1.1992218412,-0.3047182406,-0.1549205060,1.5773122705,0.6224276034,-0.5016841442,0.8358925769,1.0377317184,-0.1689626021,0.0507020910,-0.5680142493,0.9278122155,-1.2989138033,0.3754425414,0.4630924880,-0.9289614264,1.0737810859,-2.3369791933,-0.6622662819,0.1024078346,-0.8676240673,1.0789303102,-0.9139761603,0.3685291266,-1.7188017968,1.6107565460,-0.1961250613,-0.1003952633,-0.6427910371,0.4177653455,0.4168034874,1.9571387280,0.1058761083,-0.0210026919,1.1432056261,1.4039541619,-0.2026689074,0.8137851602,1.2656413999,1.4903824711,-0.0618140639,2.4552587732,-0.8670953039,1
7.6600874514,-2.8980770442,2.1666635838,-4.4656411046,-5.1881847527,2.8667620151,3.9334908318,-0.7230479840,2.3917417896,5.2771453645,-3.6286789719,-2.3443010886,3.2395942565,-0.9851952021,-4.7537495608,0.5189367032,-2.3969947794,3.3941197595,-3.1312790899,-4.3867797905,-4.0684831904,0.1083226536,-0.2889760449,-3.5749138642,-3.6690318352,-1.5079139711,-3.0922146948,-4.0367910872,-2.1286009172,1.6409626323,-0.2486630700,-0.0455034098,-0.8231263117,1.4616671728,0.3924576955,-0.1994632293,0.7122273909,-0.9743723657,1.1584638623,-0.8146974583,0.6633739798,0.9075583885,-0.2569941543,0.8457679248,-1.6971109661,0.0582264305,-1.4524832403,-0.4160988966,-0.8205276612,-0.1186639540,-1.2341964156,-1.1757650908,0.2792858501,-1.0314016075,0.2404270441,-0.2080691130,-0.5297409877,1.2346477625,-1.0341600644,-1.4343430079,0.8118905469,1.8226288921,-2.1788463360,0.6484730497,0.9959674475,0.4574902254,-0.0795195389,-0.5258516858,0.1686280070,-0.9368738695,-0.5389089092,-0.1428258024,-0.2841846678,0.2625765610,0.4529172516,-0.7579294475,0.2895397589,-1.1173746104,-0.5742963306,0.6338853131,-0.0627616558,0.2432671783,0.2257708343,0.1236736809,1.9819606028,1.6472160901,-0.0425086798,-0.5747490265,-1.4885327561,-0.9986188355,-1.6676439069,-2.0192703791,0.4072696947,-0.6594228160,-0.3386314089,-1.0082282533,0.1132515487,-0.0331502133,-1.1831110543,-0.5355110086,1
2.7709143682,-0.1501868470,-3.6183792427,2.5586101610,6.7788647905,0.7796602478,3.3405404162,0.4012598896,1.9157119485,-1.4352383613,4.8333763062,-0.2458953524,-2.6035914514,5.2921385670,-2.3346546447,-0.8403648152,-0.3199851289,-0.4126856090,-1.4825605969,1.7995174818,2.7610811652,-3.0089889735,5.9240548317,1.5025908854,-3.3734825887,4.5969140553,-0.3571922093,-3.2021245774,1.5820148701,-2.0719579398,-0.3171458085,2.1356993927,-1.8312805865,1.0558085522,1.3072681699,0.7163138539,0.5607689108,-1.5536524439,-2.2317326441,0.9163181538,-0.2421047850,-0.3591033329,0.5300491486,-0.2231182952,-0.8546019466,-1.2081230659,0.4227310960,-0.7942109205,0.8051996859,0.9965302120,-0.7460674376,-2.0163306488,-0.8897090958,0.3125716031,1.5937421709,0.9827982992,1.0301344001,-0.4694234203,-0.5999896607,2.8028617174,-3.0995600346,0.2711339805,-0.2456299147,-1.3943195910,-0.4126695474,-0.5913718882,-0.2403063748,-0.8095320797,0.3152621101,-1.7023516762,-0.2615984716,-2.0131302769,-0.0246887003,-1.3065073844,0.7143840990,0.0032124538,0.0759330634,0.3744407117,0.7336811235,0.4776898399,0.8427421353,1.2192338210,0.6434678152,-2.1080458832,-0.8734089164,0.5222886034,-0.6348807386,-0.3784448489,-1.0331283627,1.0030281511,-0.1438699199,2.2844942537,-1.2664178460,-0.3180035745,0.5684783145,-0.3590524472,0.1169021472,0.3863160205,1.6026003873,0.6576519783,1
-1.3987452769,-0.2311247271,2.2980602398,-0.6083314467,1.7905665737,1.4269421865,1.7785392897,-1.4762273648,4.3413194517,2.7106484522,1.5548404665,-0.2120829812,1.9800550197,-1.6339787768,0.6119674784,-4.1732768052,-0.2616612364,-1.9081983128,-2.2186613395,-1.1898568042,-1.4240851842,2.2953777003,-0.4539152121,1.1395660468,-1.5193054975,-2.4992835162,-5.4454763734,-5.3365869116,1.6112213677,3.8347201165,-2.6412421638,0.8398888415,-0.7450678170,0.4374458197,2.0264760454,-0.6029884369,-1.1306017642,-0.2342037556,1.1940699256,0.0278240542,0.9441356446,-0.0357890450,0.1920024401,-0.0052456950,-0.3150363268,0.9038843281,-0.0830426320,1.7543230653,-1.8733235355,-0.7893309817,0.1361697725,-0.5754280756,0.4711213926,1.6113959175,-0.4778010379,0.5400114950,1.0013595285,0.8361741456,-0.4207836983,1.4499502491,2.1467857642,1.4550601154,1.3768992113,-0.1112950961,0.3394145159,0.8142755664,-0.9836221443,-1.3119341018,-1.0404951466,-2.1790149640,-0.6776666310,1.8693009766,-1.0284462857,0.5735020708,-1.5950526255,1.9324799917,-0.2764689273,-2.0188627091,-1.4798586147,-0.7410699487,0.0309343039,-0.4941419469,0.6734833789,-1.0645245399,-0.1484868700,-0.7798942879,0.4936804998,-0.1910434325,-0.1449426861,1.6950121969,-1.6662850834,-0.2099308082,-0.3708037427,1.0658940600,0.0914875925,0.2520371703,-0.4015603736,1.9219222207,-0.1932875467,-0.6868528034,1
2.7365270155,-5.1733476754,4.5617203260,-1.5070364458,-1.2415878063,0.2211283983,-0.2162366933,1.3198631696,-1.8830647869,6.6653917988,-0.4155117482,0.7966058010,7.3386841243,-0.2596568078,-4.2757190358,-1.2013418073,3.8202321452,-6.7497484437,-6.0681070205,0.3828848796,-2.6936804870,-0.9211801994,3.6327112164,-4.3446583228,2.0073623083,-3.6355974566,2.6186069987,-5.5185570852,-5.0084127578,-3.8747421431,-0.7384299451,0.0527479277,-1.0624374055,-0.1548538141,-0.3767285775,1.3756162624,1.1177549948,-1.4493342731,-1.6802460552,-1.0231179167,-0.2240806986,-0.0343619899,0.9121579559,0.8044024082,0.0257908068,-0.5077363199,-0.0557017715,0.2587127386,-0.5755873051,-0.3239927387,-0.3147557555,-0.4206749684,1.1807273127,1.9442319104,0.1362476932,0.0354495476,0.1296650393,0.4866023398,0.0385326925,-0.2155849764,-1.4722390881,-1.7052799403,0.1800483256,-0.4675098106,1.7012006351,-0.5170526517,0.4543774074,0.2821441363,-0.8866131015,1.3135915951,0.8553310981,0.9913247727,-0.0495495079,0.7359187706,-0.0810520104,-0.0793609341,1.3328319099,1.3681337031,0.0164743597,1.3241590376,-0.9056183997,0.4642486882,-0.0079349147,0.0164552880,-0.1636087061,-1.0328009122,-0.2228785329,1.1736972512,-0.4994894423,-0.9064355537,1.9459701654,-0.2929491732,0.5713802938,-2.9091548283,1.2077112611,0.6609975122,0.2237293473,-0.1301144368,-1.1897800343,-0.5861797068,1
0.1735512733,0.6798063279,0.9475435274,1.0681372358,-1.8858759806,-2.9996431065,2.2486506143,-2.7256325846,-0.0835829877,-3.2437290126,4.4556885598,0.0666661699,3.9279694555,6.0833442875,2.2355833378,4.5535834647,1.9325839115,0.1141387027,-0.2833840945,1.9863678649,-1.2288663654,-2.9118942483,-0.2782756986,1.6983779998,2.1970480166,-2.3087065702,-1.5577101386,-3.3740690443,3.5112243158,0.8094658728,0.0380944091,-0.2259911753,-1.5890063862,-0.0313156308,-0.3684613680,-0.8637822943,-1.6528105264,0.9753131683,0.0087539350,-1.1479082601,-1.3713706816,0.0899931825,0.3683454105,0.3099471833,-0.0793018783,-1.9640059217,-0.3647076017,0.3220988112,1.2284856968,1.4340291677,-1.9180354885,0.8436288256,-0.4573079640,0.6321939396,0.7920372909,-0.3032605980,0.0377892277,0.8908746802,-0.3763004284,-2.2302538565,0.8642831136,1.4944420582,0.2768794669,-0.9315065241,-0.8171431679,0.6681824911,0.6358356611,-0.6598493811,0.9235828620,1.0979916235,-1.0867442159,-0.9672951731,0.1123256240,-1.4553121739,0.8017566895,-0.7027210503,0.7362960037,-1.0450329999,-0.4865615924,0.0067364601,-0.7367375242,-0.0229614410,-0.5312046724,0.8924933766,0.2458367622,0.5838265030,0.7882517187,0.3769589073,-0.6415970245,0.7080065283,-0.1032199697,0.0553957785,1.1399276274,-1.6461833443,1.4037808715,-0.0017502436,0.1916429931,-0.9583357853,-0.9260750567,1.3999061261,1
